Data,Hora,Temperatura (°C),Umidade (%),Peso (g),Luminosidade (lumens)
2023-05-01,01:00:00,13.9,70.5,0.0,269.8
2023-05-01,02:00:00,16.7,68.4,0.0,246.6
2023-05-01,03:00:00,17.5,63.6,0.0,148.7
2023-05-01,04:00:00,15.8,72.0,0.0,282.5
2023-05-01,05:00:00,16.7,65.5,0.0,250.7
2023-05-01,06:00:00,20.0,60.5,0.0,597.8
2023-05-01,07:00:00,20.3,63.1,0.0,592.2
2023-05-01,08:00:00,22.7,65.8,0.0,770.8
2023-05-01,09:00:00,21.8,63.5,0.0,857.4
2023-05-01,10:00:00,20.5,59.3,0.0,949.3
2023-05-01,11:00:00,20.1,64.6,0.0,824.1
2023-05-01,12:00:00,22.2,52.2,1334.94,761.8
2023-05-01,13:00:00,22.7,49.3,0.0,760.1
2023-05-01,14:00:00,24.2,53.0,0.0,533.1
2023-05-01,15:00:00,22.1,56.6,0.0,505.5
2023-05-01,16:00:00,22.5,52.7,0.0,568.7
2023-05-01,17:00:00,23.6,51.4,0.0,698.8
2023-05-01,18:00:00,19.3,60.5,0.0,122.1
2023-05-01,19:00:00,18.4,59.1,0.0,104.5
2023-05-01,20:00:00,18.3,61.9,0.0,177.1
2023-05-01,21:00:00,18.4,63.7,0.0,200.5
2023-05-01,22:00:00,17.8,64.0,0.0,101.2
2023-05-01,23:00:00,19.5,60.4,0.0,132.6
2023-05-02,00:00:00,14.1,64.5,0.0,296.3
2023-05-02,01:00:00,17.6,62.6,0.0,282.9
2023-05-02,02:00:00,17.5,67.5,0.0,299.2
2023-05-02,03:00:00,14.8,66.3,0.0,298.5
2023-05-02,04:00:00,16.0,70.6,0.0,229.1
2023-05-02,05:00:00,15.6,64.5,0.0,148.3
2023-05-02,06:00:00,20.4,61.3,0.0,600.3
2023-05-02,07:00:00,20.0,61.6,0.0,613.4
2023-05-02,08:00:00,19.4,60.2,0.0,904.1
2023-05-02,09:00:00,20.2,56.0,0.0,573.6
2023-05-02,10:00:00,21.2,63.4,0.0,950.3
2023-05-02,11:00:00,21.4,61.2,0.0,940.5
2023-05-02,12:00:00,23.3,48.8,0.0,806.9
2023-05-02,13:00:00,21.7,57.2,0.0,546.5
2023-05-02,14:00:00,23.4,52.0,0.0,985.8
2023-05-02,15:00:00,20.8,55.1,0.0,754.3
2023-05-02,16:00:00,23.9,53.0,0.0,839.6
2023-05-02,17:00:00,22.1,47.8,0.0,549.4
2023-05-02,18:00:00,18.0,61.2,0.0,174.3
2023-05-02,19:00:00,16.6,65.2,0.0,226.0
2023-05-02,20:00:00,18.4,62.5,0.0,136.1
2023-05-02,21:00:00,18.4,64.1,0.0,172.9
2023-05-02,22:00:00,18.7,57.2,0.0,193.9
2023-05-02,23:00:00,17.7,64.7,0.0,207.8
2023-05-03,00:00:00,16.2,68.7,0.0,161.3
2023-05-03,01:00:00,15.2,73.5,0.0,134.4
2023-05-03,02:00:00,14.7,70.9,0.0,140.1
2023-05-03,03:00:00,17.6,66.0,0.0,139.2
2023-05-03,04:00:00,14.2,72.5,0.0,126.1
2023-05-03,05:00:00,14.3,64.6,0.0,273.1
2023-05-03,06:00:00,21.4,64.4,0.0,560.8
2023-05-03,07:00:00,20.4,64.3,0.0,613.6
2023-05-03,08:00:00,22.3,65.4,0.0,782.6
2023-05-03,09:00:00,20.4,66.6,0.0,617.2
2023-05-03,10:00:00,21.3,59.1,0.0,980.1
2023-05-03,11:00:00,19.8,60.7,0.0,677.6
2023-05-03,12:00:00,21.2,48.0,0.0,528.7
2023-05-03,13:00:00,23.9,54.8,0.0,809.2
2023-05-03,14:00:00,21.6,49.0,0.0,917.7
2023-05-03,15:00:00,23.2,51.2,0.0,919.9
2023-05-03,16:00:00,21.9,50.2,0.0,809.9
2023-05-03,17:00:00,21.8,57.3,0.0,674.4
2023-05-03,18:00:00,17.0,63.0,0.0,259.9
2023-05-03,19:00:00,19.2,65.6,0.0,103.7
2023-05-03,20:00:00,17.5,66.4,0.0,124.7
2023-05-03,21:00:00,17.8,63.8,0.0,265.3
2023-05-03,22:00:00,19.2,66.4,0.0,232.5
2023-05-03,23:00:00,18.2,65.9,0.0,209.5
2023-05-04,00:00:00,15.1,66.0,0.0,264.5
2023-05-04,01:00:00,14.4,67.6,0.0,133.7
2023-05-04,02:00:00,15.6,65.5,0.0,207.5
2023-05-04,03:00:00,14.0,71.4,0.0,218.0
2023-05-04,04:00:00,14.5,61.2,0.0,200.3
2023-05-04,05:00:00,15.3,65.7,0.0,277.5
2023-05-04,06:00:00,20.4,58.5,0.0,722.3
2023-05-04,07:00:00,20.1,62.4,0.0,983.5
2023-05-04,08:00:00,22.2,60.2,0.0,872.0
2023-05-04,09:00:00,20.1,66.0,0.0,540.4
2023-05-04,10:00:00,19.5,57.9,0.0,522.0
2023-05-04,11:00:00,20.0,58.5,0.0,810.3
2023-05-04,12:00:00,22.5,55.2,0.0,622.3
2023-05-04,13:00:00,21.4,48.3,0.0,651.6
2023-05-04,14:00:00,21.8,58.2,0.0,545.1
2023-05-04,15:00:00,22.8,54.9,0.0,837.3
2023-05-04,16:00:00,24.5,51.7,0.0,959.2
2023-05-04,17:00:00,22.7,55.9,0.0,561.9
2023-05-04,18:00:00,19.5,62.3,0.0,283.7
2023-05-04,19:00:00,18.8,59.5,0.0,136.2
2023-05-04,20:00:00,17.7,63.4,0.0,252.8
2023-05-04,21:00:00,17.9,64.2,0.0,167.4
2023-05-04,22:00:00,18.5,60.2,0.0,247.0
2023-05-04,23:00:00,19.5,57.4,0.0,108.0
2023-05-05,00:00:00,15.6,64.9,0.0,222.3
2023-05-05,01:00:00,14.6,64.3,0.0,206.2
2023-05-05,02:00:00,14.2,63.5,0.0,111.3
2023-05-05,03:00:00,14.1,61.7,0.0,294.2
2023-05-05,04:00:00,13.2,60.5,0.0,292.3
2023-05-05,05:00:00,15.4,65.5,0.0,171.6
2023-05-05,06:00:00,19.3,58.6,0.0,639.7
2023-05-05,07:00:00,20.7,63.3,0.0,869.7
2023-05-05,08:00:00,21.0,66.1,0.0,506.8
2023-05-05,09:00:00,21.0,61.1,0.0,842.3
2023-05-05,10:00:00,19.8,55.9,0.0,554.8
2023-05-05,11:00:00,19.2,63.9,0.0,534.7
2023-05-05,12:00:00,20.8,48.5,0.0,875.7
2023-05-05,13:00:00,22.5,57.3,0.0,606.4
2023-05-05,14:00:00,21.5,58.3,0.0,512.4
2023-05-05,15:00:00,24.2,50.4,0.0,612.9
2023-05-05,16:00:00,24.8,51.4,0.0,876.9
2023-05-05,17:00:00,20.8,47.3,0.0,829.7
2023-05-05,18:00:00,17.2,62.0,0.0,206.5
2023-05-05,19:00:00,18.6,65.1,0.0,212.0
2023-05-05,20:00:00,17.6,64.3,0.0,249.1
2023-05-05,21:00:00,19.3,65.9,0.0,100.7
2023-05-05,22:00:00,18.4,60.4,0.0,188.4
2023-05-05,23:00:00,18.0,61.1,0.0,236.0
2023-05-06,00:00:00,17.7,69.9,0.0,155.6
2023-05-06,01:00:00,17.4,70.8,0.0,165.5
2023-05-06,02:00:00,16.4,69.1,0.0,117.7
2023-05-06,03:00:00,15.7,70.3,0.0,177.0
2023-05-06,04:00:00,15.2,68.7,0.0,146.9
2023-05-06,05:00:00,15.8,69.8,0.0,130.4
2023-05-06,06:00:00,22.3,65.4,0.0,653.2
2023-05-06,07:00:00,20.7,64.8,0.0,721.5
2023-05-06,08:00:00,20.7,61.2,0.0,728.0
2023-05-06,09:00:00,19.7,67.8,0.0,900.0
2023-05-06,10:00:00,20.4,61.5,0.0,923.9
2023-05-06,11:00:00,20.6,58.6,0.0,519.5
2023-05-06,12:00:00,21.4,51.7,0.0,851.2
2023-05-06,13:00:00,22.1,47.7,0.0,671.3
2023-05-06,14:00:00,24.3,54.0,0.0,996.1
2023-05-06,15:00:00,22.1,55.5,0.0,657.7
2023-05-06,16:00:00,21.5,54.7,0.0,872.4
2023-05-06,17:00:00,22.2,50.1,0.0,927.1
2023-05-06,18:00:00,18.9,63.5,0.0,127.0
2023-05-06,19:00:00,18.1,60.3,0.0,155.6
2023-05-06,20:00:00,19.9,64.4,0.0,173.5
2023-05-06,21:00:00,17.1,57.0,0.0,291.7
2023-05-06,22:00:00,18.3,61.9,0.0,286.3
2023-05-06,23:00:00,17.2,63.7,0.0,244.0
2023-05-07,00:00:00,14.5,71.6,0.0,199.6
2023-05-07,01:00:00,15.0,62.6,0.0,185.9
2023-05-07,02:00:00,15.9,69.0,0.0,103.4
2023-05-07,03:00:00,16.0,64.5,0.0,171.8
2023-05-07,04:00:00,14.1,65.6,0.0,148.8
2023-05-07,05:00:00,15.8,65.9,0.0,241.8
2023-05-07,06:00:00,21.3,64.5,0.0,929.0
2023-05-07,07:00:00,21.1,64.1,0.0,539.1
2023-05-07,08:00:00,21.6,61.6,0.0,585.2
2023-05-07,09:00:00,19.5,61.1,0.0,524.7
2023-05-07,10:00:00,21.0,62.5,0.0,625.9
2023-05-07,11:00:00,22.6,63.6,0.0,772.6
2023-05-07,12:00:00,21.2,53.7,0.0,864.4
2023-05-07,13:00:00,21.2,47.2,0.0,988.3
2023-05-07,14:00:00,23.2,51.7,0.0,970.1
2023-05-07,15:00:00,20.7,51.8,0.0,687.4
2023-05-07,16:00:00,23.4,54.0,0.0,726.2
2023-05-07,17:00:00,21.8,51.2,0.0,898.4
2023-05-07,18:00:00,17.3,64.7,0.0,171.3
2023-05-07,19:00:00,19.1,58.8,0.0,147.0
2023-05-07,20:00:00,19.0,62.5,0.0,140.6
2023-05-07,21:00:00,16.8,61.9,0.0,237.0
2023-05-07,22:00:00,19.3,60.1,0.0,118.4
2023-05-07,23:00:00,19.2,57.9,0.0,246.5
2023-05-08,00:00:00,16.5,72.9,0.0,288.8
2023-05-08,01:00:00,16.8,63.1,0.0,185.9
2023-05-08,02:00:00,14.8,74.1,0.0,146.5
2023-05-08,03:00:00,17.2,65.7,0.0,249.3
2023-05-08,04:00:00,16.2,69.8,0.0,166.4
2023-05-08,05:00:00,16.3,63.5,0.0,244.4
2023-05-08,06:00:00,20.8,60.1,0.0,826.5
2023-05-08,07:00:00,19.9,61.1,0.0,623.5
2023-05-08,08:00:00,20.8,61.0,0.0,972.4
2023-05-08,09:00:00,19.2,62.1,0.0,661.9
2023-05-08,10:00:00,21.2,64.2,0.0,719.6
2023-05-08,11:00:00,21.7,64.5,0.0,813.2
2023-05-08,12:00:00,22.0,56.1,1404.87,686.2
2023-05-08,13:00:00,21.6,52.3,0.0,965.7
2023-05-08,14:00:00,22.6,52.2,0.0,987.4
2023-05-08,15:00:00,22.1,50.2,0.0,643.4
2023-05-08,16:00:00,20.8,58.6,0.0,859.8
2023-05-08,17:00:00,21.4,55.4,0.0,822.6
2023-05-08,18:00:00,18.3,64.9,0.0,140.0
2023-05-08,19:00:00,19.1,64.7,0.0,279.8
2023-05-08,20:00:00,19.2,61.4,0.0,191.4
2023-05-08,21:00:00,18.3,63.1,0.0,234.2
2023-05-08,22:00:00,16.9,59.3,0.0,131.6
2023-05-08,23:00:00,17.5,64.9,0.0,144.8
2023-05-09,00:00:00,17.5,65.9,0.0,242.3
2023-05-09,01:00:00,14.8,67.6,0.0,206.5
2023-05-09,02:00:00,17.3,67.6,0.0,129.1
2023-05-09,03:00:00,15.1,69.3,0.0,164.3
2023-05-09,04:00:00,16.0,63.9,0.0,280.5
2023-05-09,05:00:00,14.6,72.3,0.0,273.4
2023-05-09,06:00:00,20.2,64.5,0.0,787.2
2023-05-09,07:00:00,20.7,60.9,0.0,958.9
2023-05-09,08:00:00,21.1,64.9,0.0,556.8
2023-05-09,09:00:00,20.4,61.8,0.0,501.8
2023-05-09,10:00:00,19.6,66.5,0.0,873.2
2023-05-09,11:00:00,19.0,62.8,0.0,816.4
2023-05-09,12:00:00,23.3,48.9,0.0,953.2
2023-05-09,13:00:00,22.7,55.6,0.0,946.4
2023-05-09,14:00:00,22.0,47.9,0.0,514.5
2023-05-09,15:00:00,22.9,52.8,0.0,753.1
2023-05-09,16:00:00,23.6,54.1,0.0,794.2
2023-05-09,17:00:00,20.6,57.1,0.0,531.1
2023-05-09,18:00:00,16.6,64.9,0.0,209.0
2023-05-09,19:00:00,18.0,60.4,0.0,197.8
2023-05-09,20:00:00,17.5,62.8,0.0,281.3
2023-05-09,21:00:00,18.3,59.1,0.0,151.5
2023-05-09,22:00:00,18.1,61.6,0.0,245.3
2023-05-09,23:00:00,18.7,68.6,0.0,295.7
2023-05-10,00:00:00,16.5,72.5,0.0,164.6
2023-05-10,01:00:00,17.4,69.5,0.0,139.4
2023-05-10,02:00:00,15.1,65.4,0.0,269.7
2023-05-10,03:00:00,15.6,70.8,0.0,290.8
2023-05-10,04:00:00,17.3,67.7,0.0,101.8
2023-05-10,05:00:00,14.8,64.9,0.0,297.3
2023-05-10,06:00:00,22.7,67.7,0.0,806.8
2023-05-10,07:00:00,20.9,59.8,0.0,928.7
2023-05-10,08:00:00,19.8,65.7,0.0,677.9
2023-05-10,09:00:00,22.3,64.1,0.0,888.1
2023-05-10,10:00:00,21.4,65.5,0.0,867.3
2023-05-10,11:00:00,20.3,64.2,0.0,630.5
2023-05-10,12:00:00,23.2,50.4,0.0,794.5
2023-05-10,13:00:00,23.9,52.5,0.0,970.8
2023-05-10,14:00:00,21.9,52.9,0.0,556.6
2023-05-10,15:00:00,22.7,49.9,0.0,981.9
2023-05-10,16:00:00,23.0,50.3,0.0,774.0
2023-05-10,17:00:00,22.2,52.6,0.0,604.6
2023-05-10,18:00:00,18.6,61.3,0.0,260.8
2023-05-10,19:00:00,18.3,67.5,0.0,240.4
2023-05-10,20:00:00,17.9,60.1,0.0,185.7
2023-05-10,21:00:00,16.5,66.5,0.0,120.4
2023-05-10,22:00:00,17.5,61.4,0.0,179.5
2023-05-10,23:00:00,18.8,59.5,0.0,170.2
2023-05-11,00:00:00,15.6,62.8,0.0,162.1
2023-05-11,01:00:00,15.2,64.3,0.0,151.3
2023-05-11,02:00:00,17.1,69.2,0.0,297.0
2023-05-11,03:00:00,15.6,70.3,0.0,235.9
2023-05-11,04:00:00,15.0,73.5,0.0,193.2
2023-05-11,05:00:00,17.1,64.5,0.0,298.4
2023-05-11,06:00:00,20.8,59.7,0.0,667.7
2023-05-11,07:00:00,20.7,56.4,0.0,777.9
2023-05-11,08:00:00,20.8,65.4,0.0,895.0
2023-05-11,09:00:00,20.6,65.5,0.0,692.8
2023-05-11,10:00:00,19.0,66.1,0.0,926.9
2023-05-11,11:00:00,20.3,66.7,0.0,766.6
2023-05-11,12:00:00,22.0,55.5,0.0,936.3
2023-05-11,13:00:00,23.6,56.3,0.0,804.4
2023-05-11,14:00:00,22.8,49.2,0.0,929.7
2023-05-11,15:00:00,23.8,48.8,0.0,695.6
2023-05-11,16:00:00,22.7,53.9,0.0,978.8
2023-05-11,17:00:00,21.7,49.5,0.0,573.4
2023-05-11,18:00:00,18.7,61.8,0.0,278.2
2023-05-11,19:00:00,18.2,62.1,0.0,295.8
2023-05-11,20:00:00,16.9,56.1,0.0,160.4
2023-05-11,21:00:00,17.5,67.1,0.0,116.5
2023-05-11,22:00:00,18.7,64.8,0.0,114.0
2023-05-11,23:00:00,18.1,59.6,0.0,131.4
2023-05-12,00:00:00,15.8,64.9,0.0,171.5
2023-05-12,01:00:00,14.1,69.4,0.0,200.4
2023-05-12,02:00:00,17.8,64.4,0.0,162.0
2023-05-12,03:00:00,14.8,69.9,0.0,157.4
2023-05-12,04:00:00,15.7,67.7,0.0,208.5
2023-05-12,05:00:00,14.2,64.8,0.0,211.7
2023-05-12,06:00:00,19.8,62.0,0.0,506.0
2023-05-12,07:00:00,19.6,62.3,0.0,953.9
2023-05-12,08:00:00,20.8,65.0,0.0,850.9
2023-05-12,09:00:00,20.8,63.4,0.0,522.7
2023-05-12,10:00:00,21.5,58.6,0.0,828.2
2023-05-12,11:00:00,19.7,65.6,0.0,846.7
2023-05-12,12:00:00,21.4,56.1,0.0,930.8
2023-05-12,13:00:00,23.8,51.1,0.0,749.7
2023-05-12,14:00:00,22.9,56.2,0.0,869.7
2023-05-12,15:00:00,23.7,45.6,0.0,930.2
2023-05-12,16:00:00,23.2,55.4,0.0,792.3
2023-05-12,17:00:00,22.7,59.7,0.0,949.9
2023-05-12,18:00:00,17.9,61.4,0.0,190.7
2023-05-12,19:00:00,18.3,57.1,0.0,129.6
2023-05-12,20:00:00,18.8,60.3,0.0,233.0
2023-05-12,21:00:00,17.2,66.2,0.0,232.0
2023-05-12,22:00:00,19.0,65.9,0.0,251.6
2023-05-12,23:00:00,18.7,63.6,0.0,143.6
2023-05-13,00:00:00,16.5,69.8,0.0,252.8
2023-05-13,01:00:00,14.5,64.4,0.0,280.7
2023-05-13,02:00:00,15.4,61.8,0.0,199.7
2023-05-13,03:00:00,15.1,69.6,0.0,132.0
2023-05-13,04:00:00,15.4,70.3,0.0,106.0
2023-05-13,05:00:00,16.0,68.2,0.0,146.5
2023-05-13,06:00:00,20.3,64.1,0.0,609.3
2023-05-13,07:00:00,19.3,64.0,0.0,724.8
2023-05-13,08:00:00,18.6,64.6,0.0,679.6
2023-05-13,09:00:00,21.1,59.4,0.0,656.6
2023-05-13,10:00:00,21.3,60.2,0.0,889.0
2023-05-13,11:00:00,19.3,59.1,0.0,503.8
2023-05-13,12:00:00,21.7,57.6,0.0,575.5
2023-05-13,13:00:00,23.1,51.9,0.0,656.2
2023-05-13,14:00:00,23.8,50.3,0.0,567.6
2023-05-13,15:00:00,23.8,57.0,0.0,598.6
2023-05-13,16:00:00,21.3,53.5,0.0,742.9
2023-05-13,17:00:00,22.8,48.7,0.0,939.7
2023-05-13,18:00:00,18.4,67.2,0.0,178.0
2023-05-13,19:00:00,17.4,61.4,0.0,247.4
2023-05-13,20:00:00,17.6,59.3,0.0,174.1
2023-05-13,21:00:00,17.6,57.7,0.0,230.4
2023-05-13,22:00:00,18.2,57.1,0.0,221.3
2023-05-13,23:00:00,17.8,62.0,0.0,171.2
2023-05-14,00:00:00,14.9,65.9,0.0,202.3
2023-05-14,01:00:00,15.1,70.9,0.0,270.4
2023-05-14,02:00:00,14.8,65.9,0.0,136.9
2023-05-14,03:00:00,14.7,67.6,0.0,276.7
2023-05-14,04:00:00,16.2,70.5,0.0,218.6
2023-05-14,05:00:00,17.4,67.0,0.0,252.9
2023-05-14,06:00:00,18.9,59.6,0.0,540.3
2023-05-14,07:00:00,19.7,59.3,0.0,519.5
2023-05-14,08:00:00,18.8,66.0,0.0,739.1
2023-05-14,09:00:00,19.7,59.0,0.0,820.4
2023-05-14,10:00:00,21.0,57.5,0.0,542.5
2023-05-14,11:00:00,19.7,58.6,0.0,707.3
2023-05-14,12:00:00,22.5,46.5,0.0,590.4
2023-05-14,13:00:00,21.8,51.0,0.0,634.1
2023-05-14,14:00:00,23.4,51.2,0.0,847.8
2023-05-14,15:00:00,23.2,53.6,0.0,867.8
2023-05-14,16:00:00,22.9,50.0,0.0,916.3
2023-05-14,17:00:00,22.4,45.9,0.0,524.9
2023-05-14,18:00:00,18.2,64.2,0.0,248.9
2023-05-14,19:00:00,18.1,59.1,0.0,104.9
2023-05-14,20:00:00,18.4,59.9,0.0,186.2
2023-05-14,21:00:00,17.7,66.9,0.0,113.7
2023-05-14,22:00:00,16.6,61.5,0.0,262.4
2023-05-14,23:00:00,18.3,59.9,0.0,277.1
2023-05-15,00:00:00,17.2,69.6,0.0,185.4
2023-05-15,01:00:00,14.3,66.1,0.0,213.1
2023-05-15,02:00:00,16.9,66.0,0.0,200.5
2023-05-15,03:00:00,17.0,69.4,0.0,153.6
2023-05-15,04:00:00,16.7,73.2,0.0,262.1
2023-05-15,05:00:00,14.8,68.7,0.0,113.5
2023-05-15,06:00:00,19.6,59.2,0.0,535.2
2023-05-15,07:00:00,20.2,65.1,0.0,830.3
2023-05-15,08:00:00,22.3,64.3,0.0,557.0
2023-05-15,09:00:00,21.4,60.7,0.0,549.0
2023-05-15,10:00:00,20.5,56.7,0.0,571.1
2023-05-15,11:00:00,19.5,65.2,0.0,795.9
2023-05-15,12:00:00,24.4,49.0,1476.31,738.9
2023-05-15,13:00:00,22.8,52.4,0.0,696.9
2023-05-15,14:00:00,23.4,49.0,0.0,640.5
2023-05-15,15:00:00,20.2,50.8,0.0,706.6
2023-05-15,16:00:00,22.3,56.7,0.0,537.1
2023-05-15,17:00:00,24.8,56.0,0.0,876.2
2023-05-15,18:00:00,18.3,64.5,0.0,110.7
2023-05-15,19:00:00,17.7,62.7,0.0,201.2
2023-05-15,20:00:00,17.7,61.6,0.0,210.7
2023-05-15,21:00:00,18.5,58.6,0.0,256.9
2023-05-15,22:00:00,18.1,59.4,0.0,221.9
2023-05-15,23:00:00,17.6,58.2,0.0,205.1
2023-05-16,00:00:00,15.7,69.3,0.0,224.3
2023-05-16,01:00:00,16.1,72.8,0.0,196.3
2023-05-16,02:00:00,16.4,63.6,0.0,221.2
2023-05-16,03:00:00,16.2,71.1,0.0,282.3
2023-05-16,04:00:00,16.1,64.4,0.0,142.0
2023-05-16,05:00:00,14.6,65.8,0.0,299.2
2023-05-16,06:00:00,19.2,62.2,0.0,625.4
2023-05-16,07:00:00,19.0,67.2,0.0,823.0
2023-05-16,08:00:00,20.2,63.9,0.0,755.3
2023-05-16,09:00:00,22.6,66.1,0.0,774.5
2023-05-16,10:00:00,21.2,61.2,0.0,846.4
2023-05-16,11:00:00,20.8,67.8,0.0,959.1
2023-05-16,12:00:00,23.5,54.2,0.0,987.5
2023-05-16,13:00:00,21.8,52.0,0.0,581.8
2023-05-16,14:00:00,20.5,46.2,0.0,618.5
2023-05-16,15:00:00,22.5,50.2,0.0,838.4
2023-05-16,16:00:00,23.1,53.0,0.0,787.6
2023-05-16,17:00:00,24.1,54.8,0.0,709.6
2023-05-16,18:00:00,17.9,66.2,0.0,208.4
2023-05-16,19:00:00,18.2,61.7,0.0,177.0
2023-05-16,20:00:00,18.3,62.9,0.0,145.9
2023-05-16,21:00:00,18.9,55.9,0.0,155.3
2023-05-16,22:00:00,17.3,63.0,0.0,280.9
2023-05-16,23:00:00,17.3,61.3,0.0,258.4
2023-05-17,00:00:00,14.3,69.9,0.0,149.3
2023-05-17,01:00:00,16.5,74.1,0.0,225.4
2023-05-17,02:00:00,16.7,67.7,0.0,159.0
2023-05-17,03:00:00,16.2,71.2,0.0,161.2
2023-05-17,04:00:00,14.6,64.4,0.0,197.2
2023-05-17,05:00:00,16.4,65.7,0.0,213.5
2023-05-17,06:00:00,20.6,66.5,0.0,559.5
2023-05-17,07:00:00,20.2,65.5,0.0,627.7
2023-05-17,08:00:00,20.0,59.4,0.0,660.0
2023-05-17,09:00:00,20.1,58.5,0.0,606.8
2023-05-17,10:00:00,19.7,63.8,0.0,777.9
2023-05-17,11:00:00,21.0,59.6,0.0,611.8
2023-05-17,12:00:00,23.2,49.6,0.0,601.7
2023-05-17,13:00:00,24.0,53.6,0.0,745.4
2023-05-17,14:00:00,23.1,52.5,0.0,967.0
2023-05-17,15:00:00,20.9,50.3,0.0,836.1
2023-05-17,16:00:00,22.0,57.9,0.0,727.4
2023-05-17,17:00:00,23.9,58.6,0.0,568.3
2023-05-17,18:00:00,19.0,59.7,0.0,191.3
2023-05-17,19:00:00,18.2,64.0,0.0,136.3
2023-05-17,20:00:00,17.3,62.0,0.0,228.4
2023-05-17,21:00:00,18.1,60.9,0.0,226.2
2023-05-17,22:00:00,18.6,58.6,0.0,296.1
2023-05-17,23:00:00,18.0,61.2,0.0,265.4
2023-05-18,00:00:00,15.0,67.1,0.0,150.5
2023-05-18,01:00:00,15.1,64.5,0.0,131.5
2023-05-18,02:00:00,16.2,67.8,0.0,209.2
2023-05-18,03:00:00,15.8,63.6,0.0,255.1
2023-05-18,04:00:00,15.9,61.3,0.0,155.1
2023-05-18,05:00:00,14.0,68.2,0.0,204.5
2023-05-18,06:00:00,19.5,68.9,0.0,671.6
2023-05-18,07:00:00,21.7,57.0,0.0,798.8
2023-05-18,08:00:00,19.3,59.5,0.0,573.4
2023-05-18,09:00:00,22.1,68.0,0.0,651.2
2023-05-18,10:00:00,20.9,59.9,0.0,605.7
2023-05-18,11:00:00,22.0,61.8,0.0,614.1
2023-05-18,12:00:00,22.1,47.2,0.0,648.7
2023-05-18,13:00:00,24.7,47.4,0.0,688.6
2023-05-18,14:00:00,23.0,57.1,0.0,596.0
2023-05-18,15:00:00,21.6,48.7,0.0,531.1
2023-05-18,16:00:00,24.3,52.9,0.0,532.0
2023-05-18,17:00:00,20.5,49.8,0.0,694.3
2023-05-18,18:00:00,18.2,57.6,0.0,217.2
2023-05-18,19:00:00,17.0,61.1,0.0,253.2
2023-05-18,20:00:00,19.6,66.0,0.0,247.4
2023-05-18,21:00:00,16.5,66.2,0.0,245.9
2023-05-18,22:00:00,16.4,63.9,0.0,123.5
2023-05-18,23:00:00,18.0,60.0,0.0,141.2
2023-05-19,00:00:00,14.7,66.4,0.0,141.4
2023-05-19,01:00:00,14.6,71.2,0.0,188.0
2023-05-19,02:00:00,15.3,70.3,0.0,186.8
2023-05-19,03:00:00,14.5,68.1,0.0,251.5
2023-05-19,04:00:00,15.4,73.8,0.0,140.1
2023-05-19,05:00:00,16.0,64.8,0.0,181.3
2023-05-19,06:00:00,20.0,64.3,0.0,830.0
2023-05-19,07:00:00,19.6,65.8,0.0,744.7
2023-05-19,08:00:00,19.2,58.2,0.0,720.7
2023-05-19,09:00:00,21.2,60.3,0.0,751.5
2023-05-19,10:00:00,19.9,64.7,0.0,758.6
2023-05-19,11:00:00,19.4,61.8,0.0,956.7
2023-05-19,12:00:00,22.6,47.0,0.0,770.8
2023-05-19,13:00:00,22.1,54.7,0.0,735.9
2023-05-19,14:00:00,21.2,56.5,0.0,963.0
2023-05-19,15:00:00,23.7,53.8,0.0,981.1
2023-05-19,16:00:00,23.1,55.2,0.0,797.8
2023-05-19,17:00:00,22.6,48.4,0.0,642.9
2023-05-19,18:00:00,17.4,63.4,0.0,292.9
2023-05-19,19:00:00,18.5,63.4,0.0,274.4
2023-05-19,20:00:00,18.6,59.1,0.0,196.2
2023-05-19,21:00:00,17.0,63.4,0.0,299.5
2023-05-19,22:00:00,17.8,57.7,0.0,246.9
2023-05-19,23:00:00,17.9,56.7,0.0,208.2
2023-05-20,00:00:00,15.4,70.7,0.0,147.4
2023-05-20,01:00:00,15.5,63.1,0.0,237.5
2023-05-20,02:00:00,16.3,63.5,0.0,150.4
2023-05-20,03:00:00,15.8,62.8,0.0,130.7
2023-05-20,04:00:00,14.0,64.4,0.0,178.5
2023-05-20,05:00:00,15.3,70.1,0.0,273.6
2023-05-20,06:00:00,19.5,57.0,0.0,554.3
2023-05-20,07:00:00,20.5,60.2,0.0,769.1
2023-05-20,08:00:00,19.3,63.8,0.0,645.3
2023-05-20,09:00:00,21.9,64.0,0.0,579.8
2023-05-20,10:00:00,22.2,65.0,0.0,753.8
2023-05-20,11:00:00,19.4,61.8,0.0,915.0
2023-05-20,12:00:00,22.8,51.2,0.0,619.8
2023-05-20,13:00:00,22.1,55.3,0.0,711.7
2023-05-20,14:00:00,22.4,48.3,0.0,650.8
2023-05-20,15:00:00,22.9,47.0,0.0,622.8
2023-05-20,16:00:00,21.9,58.2,0.0,698.5
2023-05-20,17:00:00,23.0,46.6,0.0,977.0
2023-05-20,18:00:00,17.9,59.8,0.0,239.0
2023-05-20,19:00:00,17.7,60.8,0.0,279.5
2023-05-20,20:00:00,17.7,65.3,0.0,295.4
2023-05-20,21:00:00,18.7,62.3,0.0,240.3
2023-05-20,22:00:00,17.8,60.6,0.0,104.1
2023-05-20,23:00:00,18.8,62.0,0.0,231.5
2023-05-21,00:00:00,14.1,65.0,0.0,248.8
2023-05-21,01:00:00,16.2,67.5,0.0,248.7
